年度,リーグ,ブロック,節,日付,時刻,ホーム,アウェイ,ホーム得点,アウェイ得点,会場,実施,ホーム学校,ホーム区分,アウェイ学校,アウェイ区分,出典
2026,T3,Aブロック,2,2026-04-12,14:00,昭和第一学園,久我山B,1,6,國學院大學相模原キャンパスＧ,済,昭和第一学園,A,国学院久我山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,3,2026-04-18,18:15,町田Y・B,FC TRP,3,1,NICHIBUN SAKURA FIELD,済,町田Y,B,FCTRP,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,3,2026-04-19,09:30,創価,久我山B,1,1,創価高校G,済,創価,A,国学院久我山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,3,2026-04-19,14:00,駒大B,日大豊山,1,3,日大豊山中台G,済,駒澤大高,B,日大豊山,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,3,2026-04-19,16:00,狛江,昭和第一学園,3,3,昭和第一学園G,済,狛江,A,昭和第一学園,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,3,2026-04-19,18:45,関東第一Ｂ,多摩大目黒B,3,3,あざみ野セミナーハウスG,済,関東第一,B,多摩大学目黒,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,4,2026-05-01,18:30,FC TRP,駒大B,2,3,駒沢公園第二球技場,済,FCTRP,A,駒澤大高,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,4,2026-05-01,18:30,狛江,日大豊山,0,1,清瀬内山公園 B面,済,狛江,A,日大豊山,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,4,2026-05-02,11:45,昭和第一学園,創価,2,0,駒沢補助G,済,昭和第一学園,A,創価,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,4,2026-05-04,18:00,多摩大目黒B,町田Y・B,1,2,東戸塚FP,済,多摩大学目黒,B,町田Y,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,4,2026-05-04,18:00,久我山B,関東第一Ｂ,2,3,國學院大学たまプラーザキャンパスG,済,国学院久我山,B,関東第一,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,5,2026-05-24,18:00,町田Y・B,久我山B,1,0,NICHIBUN SAKURA FIELD,済,町田Y,B,国学院久我山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,5,2026-05-29,18:30,FC TRP,狛江,0,0,清瀬内山公園 B面,済,FCTRP,A,狛江,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,5,2026-05-30,18:00,駒大B,多摩大目黒B,3,1,東戸塚FP,済,駒澤大高,B,多摩大学目黒,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,5,2026-05-31,14:00,日大豊山,昭和第一学園,4,1,日大豊山中台G,済,日大豊山,A,昭和第一学園,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,5,2026-06-24,18:30,関東第一Ｂ,創価,4,0,清瀬内山運動公園サッカー場B面,済,関東第一,B,創価,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,6,2026-06-20,18:30,創価,町田Y・B,1,2,拓大八王子キャンパスG,済,創価,A,町田Y,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,6,2026-06-21,13:00,狛江,多摩大目黒B,1,0,東戸塚FP,済,狛江,A,多摩大学目黒,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,6,2026-06-21,14:00,日大豊山,FC TRP,5,1,日大豊山中台G,済,日大豊山,A,FCTRP,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,6,2026-06-21,16:00,昭和第一学園,関東第一Ｂ,1,4,昭和第一学園G,済,昭和第一学園,A,関東第一,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,6,2026-06-21,18:00,久我山B,駒大B,1,5,國學院大學たまプラーザキャンパスG,済,国学院久我山,B,駒澤大高,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,7,2026-09-04,18:00,駒大B,創価,1,1,駒沢公園第二球技場,済,駒澤大高,B,創価,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,7,2026-09-05,18:30,町田Y・B,関東第一Ｂ,3,1,拓大八王子キャンパスG,済,町田Y,B,関東第一,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,7,2026-09-06,16:00,FC TRP,昭和第一学園,,,昭和第一学園G,未,FCTRP,A,昭和第一学園,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,7,2026-09-13,18:15,多摩大目黒B,日大豊山,,,あざみ野セミナーハウスG,未,多摩大学目黒,B,日大豊山,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,7,2026-09-20,15:30,久我山B,狛江,,,國學院大學たまプラーザキャンパスG,未,国学院久我山,B,狛江,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,8,2026-09-12,15:15,狛江,創価,,,日本工学院八王子専門学校総合G,未,狛江,A,創価,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,8,2026-09-25,18:00,関東第一Ｂ,駒大B,,,駒沢公園第二球技場,未,関東第一,B,駒澤大高,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,8,2026-09-26,18:30,昭和第一学園,町田Y・B,,,拓大八王子キャンパスG,未,昭和第一学園,A,町田Y,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,8,2026-09-27,10:45,FC TRP,多摩大目黒B,,,横浜FC東戸塚フットボールパーク,未,FCTRP,A,多摩大学目黒,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,8,2026-09-27,14:00,日大豊山,久我山B,,,日大豊山中台G,未,日大豊山,A,国学院久我山,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,9,2026-10-01,09:30,創価,日大豊山,,,清瀬内山公園 A面,未,創価,A,日大豊山,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,9,2026-10-01,11:00,多摩大目黒B,昭和第一学園,,,東戸塚FP,未,多摩大学目黒,B,昭和第一学園,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,9,2026-10-01,11:45,関東第一Ｂ,狛江,,,駒沢公園第二球技場,未,関東第一,B,狛江,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,9,2026-10-01,18:00,久我山B,FC TRP,,,清瀬内山公園 A面,未,国学院久我山,B,FCTRP,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Aブロック,9,2026-10-03,18:30,駒大B,町田Y・B,,,NICHIBUN SAKURA FIELD,未,駒澤大高,B,町田Y,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=18
2026,T3,Bブロック,1,2026-04-01,09:45,駿台学園,東大和南,2,1,赤羽スポーツの森公園競技場,済,駿台学園,A,東大和南,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,1,2026-04-02,11:00,成立Ｂ,石神井,1,3,成立学園鷲宮G,済,成立学園,B,石神井,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,1,2026-04-02,11:45,実践学園B,東京,0,0,駒沢公園第二球技場,済,実践学園,B,東京,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,1,2026-04-04,18:30,横河武蔵野,堀越B,1,2,横河電機G,済,横河武蔵野,A,堀越,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,1,2026-04-05,13:00,東京朝鮮,東海大菅生,3,2,東京朝鮮G,済,東京朝鮮,A,東海大菅生,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,2,2026-04-11,12:00,堀越B,成立Ｂ,2,1,堀越学園総合G,済,堀越,B,成立学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,2,2026-04-11,17:30,石神井,実践学園B,0,4,実践学園高尾G,済,石神井,A,実践学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,2,2026-04-12,14:00,東海大菅生,駿台学園,3,3,菅生学園学びの城G,済,東海大菅生,A,駿台学園,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,2,2026-04-12,16:05,東大和南,横河武蔵野,0,2,朝鮮大学G,済,東大和南,A,横河武蔵野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,2,2026-04-12,16:45,東京,東京朝鮮,1,1,東京朝鮮G,済,東京,A,東京朝鮮,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,3,2026-04-17,18:30,駿台学園,東京,0,1,赤羽スポーツの森公園G,済,駿台学園,A,東京,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,3,2026-04-18,17:00,実践学園B,成立Ｂ,3,2,実践学園高尾G,済,実践学園,B,成立学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,3,2026-04-18,18:30,横河武蔵野,東海大菅生,4,1,横河電機G,済,横河武蔵野,A,東海大菅生,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,3,2026-04-19,16:00,東京朝鮮,石神井,2,1,東京朝鮮G,済,東京朝鮮,A,石神井,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,3,2026-04-19,16:05,東大和南,堀越B,1,0,朝鮮大学G,済,東大和南,A,堀越,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,4,2026-05-02,16:15,石神井,駿台学園,2,1,駒沢公園補助競技場,済,石神井,A,駿台学園,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,4,2026-05-03,13:00,成立Ｂ,東京朝鮮,1,2,成立学園鷲宮G,済,成立学園,B,東京朝鮮,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,4,2026-05-03,14:00,東大和南,東海大菅生,0,2,菅生学園学びの城G,済,東大和南,A,東海大菅生,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,4,2026-05-03,18:45,東京,横河武蔵野,0,5,横河電機G,済,東京,A,横河武蔵野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,4,2026-05-05,11:00,堀越B,実践学園B,0,3,堀越学園総合G,済,堀越,B,実践学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,5,2026-05-31,16:00,東京朝鮮,実践学園B,3,3,東京朝鮮G,済,東京朝鮮,A,実践学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,5,2026-05-31,16:00,東海大菅生,堀越B,1,1,菅生学園学びの城G,済,東海大菅生,A,堀越,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,5,2026-05-31,17:00,東京,東大和南,1,2,森ケ崎公園G,済,東京,A,東大和南,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,5,2026-05-31,18:45,横河武蔵野,石神井,2,1,横河電機G,済,横河武蔵野,A,石神井,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,5,2026-06-01,18:30,駿台学園,成立Ｂ,2,1,赤羽スポーツの森公園G,済,駿台学園,A,成立学園,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,6,2026-06-20,12:00,堀越B,東京朝鮮,3,0,堀越学園総合G,済,堀越,B,東京朝鮮,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,6,2026-06-20,15:10,東大和南,石神井,3,3,日本工学院八王子専門学校総合G,済,東大和南,A,石神井,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,6,2026-06-21,13:00,成立Ｂ,横河武蔵野,1,1,成立学園鷲宮G,済,成立学園,B,横河武蔵野,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,6,2026-06-21,16:00,東海大菅生,東京,0,0,菅生学園学びの城G,済,東海大菅生,A,東京,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,6,2026-06-21,17:00,実践学園B,駿台学園,2,3,実践学園高尾G,済,実践学園,B,駿台学園,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,7,2026-09-01,18:00,東京,堀越B,0,1,堀越学園総合G,済,東京,A,堀越,B,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,7,2026-09-05,10:00,成立Ｂ,東大和南,5,0,成立学園鷲宮G,済,成立学園,B,東大和南,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
2026,T3,Bブロック,7,2026-09-20,16:30,駿台学園,東京朝鮮,,,東京朝鮮G,未,駿台学園,A,東京朝鮮,A,https://www.tleague-u18.com/schedule.php?dy=2026&dt=3&ltno=19
