tid,種類,年度,リーグ名,部,URL
40040,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40040
40041,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40041
40042,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40042
40043,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40043
40044,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40044
40049,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40049
40050,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40050
40051,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40051
40052,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40052
40062,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40062
40084,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40084
40316,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40316
40318,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40318
40319,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40319
40320,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40320
40998,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40998
40999,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/40999
41000,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41000
41001,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41001
41036,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41036
41037,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41037
41038,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41038
41039,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41039
41040,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41040
41041,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41041
411,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/411
412,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/412
41284,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41284
41285,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41285
41286,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41286
41287,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41287
413,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/413
4150,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/4150
41626,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41626
41628,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41628
41630,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41630
41631,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41631
41633,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/41633
42231,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42231
42232,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42232
42233,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42233
42234,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42234
42235,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42235
42236,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42236
42237,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42237
42536,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42536
42838,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42838
42839,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42839
42840,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42840
42841,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42841
42842,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42842
42844,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42844
42845,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42845
42856,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42856
42857,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42857
42858,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/42858
43027,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43027
43028,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43028
43029,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43029
43030,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43030
43031,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43031
43032,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43032
43033,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43033
43034,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43034
43035,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43035
43036,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43036
43037,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43037
43038,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43038
43233,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43233
43234,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43234
43235,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43235
43236,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43236
43237,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43237
43238,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43238
43239,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43239
43240,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43240
43260,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43260
43262,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43262
43268,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43268
43269,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43269
43270,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43270
43418,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43418
43419,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43419
43799,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43799
43800,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43800
43801,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43801
43802,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43802
43803,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43803
43804,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43804
43805,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43805
43807,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43807
43808,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43808
43875,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43875
43876,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43876
43877,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43877
43878,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43878
43894,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43894
43896,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43896
43965,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43965
43966,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43966
43967,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43967
43968,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43968
43969,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43969
43970,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43970
43971,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43971
43972,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43972
43973,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43973
43974,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43974
43976,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43976
43977,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/43977
44055,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44055
44073,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44073
44204,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44204
44205,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44205
44206,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44206
44207,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44207
44208,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44208
44209,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44209
44210,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44210
44211,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44211
44212,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44212
44213,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44213
44214,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44214
44215,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44215
44216,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44216
44217,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44217
44218,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44218
44219,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44219
445,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/445
446,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/446
44687,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44687
44688,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44688
44689,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/44689
448,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/448
45600,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45600
45601,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45601
45632,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45632
45633,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45633
45634,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45634
45635,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45635
45636,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45636
45637,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45637
45638,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45638
45639,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45639
45640,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45640
45641,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45641
45642,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45642
45643,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45643
45644,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45644
45839,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45839
45840,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45840
45841,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45841
45842,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45842
45843,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45843
45844,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45844
45845,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45845
45846,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45846
45857,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45857
45858,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45858
45859,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45859
45860,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45860
45861,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45861
45862,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45862
45863,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45863
45880,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45880
45963,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45963
45964,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45964
45965,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45965
45966,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45966
45967,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45967
45968,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45968
45969,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45969
45970,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45970
45971,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45971
45972,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/45972
46468,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46468
46469,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46469
46470,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46470
46471,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46471
46472,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46472
46473,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46473
46474,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46474
46476,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46476
466,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/466
467,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/467
46950,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46950
46951,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46951
46952,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46952
46953,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46953
46954,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46954
46955,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46955
46956,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46956
46957,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/46957
4717,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/4717
4718,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/4718
4719,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/4719
4720,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/4720
47219,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/47219
47220,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/47220
47221,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/47221
47222,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/47222
47223,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/47223
47224,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/47224
47225,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/47225
47226,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/47226
