地区,リーグ,年度,部,節,日付,ホーム,アウェイ,ホーム得点,アウェイ得点,実施,ホーム学校,ホーム区分,アウェイ学校,アウェイ区分,出典
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-04-15,駒場学園A,農大一,1,1,済,駒場学園,A,農大一,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-04-18,日大三B,野津田,3,1,済,日大三,B,野津田,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-04-19,成城学園,国士舘C,1,0,済,成城学園,A,国士舘,C,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-04-19,都市大等々力,成瀬,2,1,済,都市大等々力,A,成瀬,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-04-24,駒大E,駒場B,1,0,済,駒澤大高,E,駒場,B,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-05-06,野津田,駒大E,1,10,済,野津田,A,駒澤大高,E,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-05-09,駒場B,成瀬,9,0,済,駒場,B,成瀬,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-05-17,野津田,国士舘C,1,2,済,野津田,A,国士舘,C,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-05-17,日大三B,駒場B,6,1,済,日大三,B,駒場,B,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-05-24,都市大等々力,駒場学園A,3,2,済,都市大等々力,A,駒場学園,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-05-26,日大三B,駒場B,3,0,済,日大三,B,駒場,B,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-05-30,成城学園,都市大等々力,7,2,済,成城学園,A,都市大等々力,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-06,国士舘C,駒場B,4,1,済,国士舘,C,駒場,B,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-07,野津田,農大一,0,1,済,野津田,A,農大一,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-07,日大三B,成瀬,5,0,済,日大三,B,成瀬,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-13,都市大等々力,野津田,5,2,済,都市大等々力,A,野津田,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-14,成城学園,駒場学園A,1,2,済,成城学園,A,駒場学園,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-15,農大一,駒場B,1,1,済,農大一,A,駒場,B,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-17,駒場学園A,成瀬,7,3,済,駒場学園,A,成瀬,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-20,駒大E,成瀬,5,0,済,駒澤大高,E,成瀬,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-21,成城学園,農大一,4,4,済,成城学園,A,農大一,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,1部,,2026-06-23,駒大E,国士舘C,8,1,済,駒澤大高,E,国士舘,C,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,2部A,,2026-09-06,多摩大目黒D,大東学園,4,0,済,多摩大学目黒,D,大東学園,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,2部A,,2026-06-21,玉川学園/三田国際/和光,多摩大目黒D,1,1,済,玉川学園/三田国際/和光,A,多摩大学目黒,D,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,2部A,,2026-05-06,桜町,大東学園,2,1,済,桜町,A,大東学園,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2026,2部A,,2026-06-06,駒場C,大東学園,7,3,済,駒場,C,大東学園,A,https://docs.google.com/spreadsheets/d/1vY7m-UeNZODVhNsxWN_Wn9Nt-7p4BdPc8PC64K5_qAo/gviz/tq?tqx=out:csv
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2024,3部A,,2024-06-16,芦花,日大桜丘,0,4,済,芦花,A,日大櫻丘,A,https://www.metro.ed.jp/roka-h/activities/2024/07/clubentry_75.html
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2024,3部A,,2024-06-22,芦花,都市大等々力B,5,2,済,芦花,A,都市大等々力,B,https://www.metro.ed.jp/roka-h/activities/2024/07/clubentry_75.html
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2024,3部A,,2024-07-13,芦花,世田谷総合,3,2,済,芦花,A,世田谷総合,A,https://www.metro.ed.jp/roka-h/activities/2024/07/clubentry_75.html
第6地区,第6地区リーグU-18（通称・第6地区ユースリーグ）,2024,3部A,,2024-07-15,芦花,国際,3,0,済,芦花,A,国際,A,https://www.metro.ed.jp/roka-h/activities/2024/07/clubentry_75.html
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-03,大成C,星槎国際八王子,3,1,済,大成,C,星槎国際八王子,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-04,三鷹中等,調布南A,1,3,済,三鷹中等,A,調布南,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-05,明大八王子B,片倉,0,14,済,明大八王子,B,片倉,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-02,昭和第一学園B,八王子東A,1,0,済,昭和第一学園,B,八王子東,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-11,三鷹中等,大成C,2,0,済,三鷹中等,A,大成,C,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-12,星槎国際八王子,Raiz Chofu F.C U-18,1,2,済,星槎国際八王子,A,RaizChofuF.CU-18,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-04,Raiz Chofu F.C U-18,明星学園B,0,1,済,RaizChofuF.CU-18,A,明星学園,B,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-12,明星学園B,片倉,4,0,済,明星学園,B,片倉,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-12,調布南A,八王子東A,2,0,済,調布南,A,八王子東,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-12,明大八王子B,昭和第一学園B,1,2,済,明大八王子,B,昭和第一学園,B,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-18,大成C,八王子東A,4,0,済,大成,C,八王子東,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-19,調布南A,昭和第一学園B,2,0,済,調布南,A,昭和第一学園,B,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-19,Raiz Chofu F.C U-18,三鷹中等,1,2,済,RaizChofuF.CU-18,A,三鷹中等,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-19,星槎国際八王子,片倉,2,4,済,星槎国際八王子,A,片倉,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-04-19,明大八王子B,明星学園B,1,9,済,明大八王子,B,明星学園,B,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-05-17,昭和第一学園B,大成C,1,2,済,昭和第一学園,B,大成,C,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-05-18,明星学園B,星槎国際八王子,8,0,済,明星学園,B,星槎国際八王子,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-05-17,八王子東A,Raiz Chofu F.C U-18,0,2,済,八王子東,A,RaizChofuF.CU-18,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-05-24,片倉,三鷹中等,2,5,済,片倉,A,三鷹中等,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-05-24,明大八王子B,調布南A,0,7,済,明大八王子,B,調布南,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-05-30,大成C,調布南A,2,0,済,大成,C,調布南,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-05-31,三鷹中等,明星学園B,0,4,済,三鷹中等,A,明星学園,B,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-05-31,昭和第一学園B,Raiz Chofu F.C U-18,0,0,済,昭和第一学園,B,RaizChofuF.CU-18,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-06-12,明星学園B,八王子東A,7,0,済,明星学園,B,八王子東,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-06-14,三鷹中等,星槎国際八王子,1,0,済,三鷹中等,A,星槎国際八王子,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-06-07,明大八王子B,星槎国際八王子,5,1,済,明大八王子,B,星槎国際八王子,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-06-14,昭和第一学園B,片倉,1,3,済,昭和第一学園,B,片倉,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-06-14,Raiz Chofu F.C U-18,調布南A,0,2,済,RaizChofuF.CU-18,A,調布南,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-06-14,明大八王子B,大成C,0,8,済,明大八王子,B,大成,C,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,1部,,2026-09-12,Raiz Chofu F.C U-18,大成C,1,4,済,RaizChofuF.CU-18,A,大成,C,https://docs.google.com/spreadsheets/d/e/2PACX-1vQVPxsdzQeHgNi4Bg02sDdW2DYT-H-jTe8Q3NttnomTX3wCBomCCepRUQPb_Szwlq6D9RkOnPZnznB2/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-04-04,桐朋,八王子北,4,1,済,桐朋,A,八王子北,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-04-05,昭和第一学園C,八王子,0,3,済,昭和第一学園,C,八王子,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-04-11,松が谷,翔陽,3,0,済,松が谷,A,翔陽,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-04-12,桐朋,昭和第一学園C,1,0,済,桐朋,A,昭和第一学園,C,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-04-12,三鷹中等B,八王子,2,1,済,三鷹中等,B,八王子,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-04-19,桐朋,三鷹中等B,6,1,済,桐朋,A,三鷹中等,B,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-05-10,桐朋,翔陽,1,2,済,桐朋,A,翔陽,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-05-06,明大明治B,三鷹中等B,0,0,済,明大明治,B,三鷹中等,B,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-06-06,松が谷,八王子,1,1,済,松が谷,A,八王子,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-04-12,明大明治B,八王子北,0,3,済,明大明治,B,八王子北,A,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-04-19,明大明治B,昭和第一学園C,0,1,済,明大明治,B,昭和第一学園,C,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
第7地区,第7地区ユースリーグ,2026,2部A,,2026-06-07,三鷹中等B,昭和第一学園C,1,1,済,三鷹中等,B,昭和第一学園,C,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDgq8t4JUX3Bwny3MQXdTAYZz1ya47lHunDLtuGBYg3R_y30tCEiB5YIfLLXnNPXTVL_FTW0FzIOC6/pub?gid=80189940&single=true&output=csv
